id,name,addressState,website,status,min_weekly_price_aud,amenities,member_offers,confidence,error
gym-059,Sista Fitness 24/7 Midland,WA,http://sistafitness.com.au/,success,21.95,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
13ce81f1-e0c0-44cd-9a63-2b73c8cb923f,Nutrition Warehouse Cannington,WA,https://www.nutritionwarehouse.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-211,SpeedFit Claremont,WA,https://joinspeedfit.com/location/claremont-wa/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":false,""app"":false}",medium,
gym-077,PUMPT 24/7 Rockingham,WA,https://www.pumpt247.com/,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":false,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-030,Gold's Gym Fremantle,WA,https://goldsgym.com.au/fremantle/,success,21.9,"{""pool"":true,""spa"":true,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
2d078e8f-d69f-4736-9665-bf0ea943e4c5,ACROFIT,WA,http://acrofit.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",no_data,
b8eec6a7-b618-445c-a7ef-898aefd62b7a,Fremantle PCYC,WA,https://www.wapcyc.com.au/location/fremantle,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
37260baa-0bc9-4e30-aede-50f0efd7f549,Shapes Health Club,WA,,no_website,,,,,
gym-267,Fitstop Karrinyup,WA,https://fitstop.com/au/web/locations/au/Karrinyup,success,54,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
gym-036,Anytime Fitness Joondalup,WA,https://www.anytimefitness.com.au/gyms/au-1757/joondalup-wa-6027/,success,17.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-188,Physique Performance Specialists Morley,WA,https://www.physiqueperformancespecialists.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-228,Snap Fitness Victoria Park 24/7,WA,https://www.snapfitness.com/au/gyms/victoria-park?utm_source=google&utm_medium=organic&utm_campaign=GMB,success,13.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
gym-023,Spring Into Fitness,WA,https://springintofitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-074,Revo Fitness - Rockingham,WA,https://revofitness.com.au/gyms/rockingham/?utm_term=plcid_16491535693220663114&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Rockingham,success,9.69,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
f4ac6507-d3c4-4f46-9b44-526db11e0688,Body Agility - Kelmscott Gym,WA,http://www.bodyagility.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-249,FLOW PERFORMANCE,WA,http://www.flowperformance.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
d1ea373f-2332-40e5-b42e-a37e072ee329,Riddlers Gym,WA,http://www.riddlersgym.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-182,Bemore Fitness Morley,WA,https://bemorefitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":false,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
b8add8aa-3b86-42e5-a168-5b7facb504e6,Roar Active Cockburn,WA,https://roar.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Roar+Active+Cockburn+-+Cockburn+Central&utm_term=plcid_6245919357972235049,success,14.5,"{""pool"":true,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
8b740601-a41d-483e-90d3-5d355e656b26,Forrest Chase,WA,https://forrestchase.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
825e6b2c-5131-4a0f-8ad7-cc14163e3417,RARE Fitness Murdoch,WA,https://www.rare.fitness/murdoch/,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":null,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",low,
gym-285,VAMPfit Bunbury,WA,http://www.vampfit.com.au/,success,12.95,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",high,
971b01a7-15dd-4eda-ae57-5bed0fdf9382,Life Fitness Australia,WA,http://www.lifefitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
b0977d7d-3540-4528-bcfc-02a20ead978b,Geraldton Surf Life Saving Club,WA,http://geraldtonslsc.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-156,Fitness Cartel Health Clubs Osborne Park - 24/7 Gym,WA,https://www.fitnesscartel.com.au/clubs/osborne-park/,success,,"{""pool"":false,""spa"":true,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":false}",medium,
gym-140,LA Fit Subiaco,WA,https://www.lafitstudio.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
2946005d-2360-47d4-9a83-54e7b34a8b74,BlueFit Swimming - Belmont,WA,https://bluefitswimming.com.au/belmont/,success,,"{""pool"":true,""spa"":true,""sauna"":true,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":true,""cafe"":true,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
12ba6fb8-72a4-4ecc-b57c-9a3d307bb171,Club Lime Forrestdale,WA,https://www.clublime.com.au/clubs/forrestdale/,success,9.9,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",high,
gym-202,RPT - Results Personal Training,WA,https://m.facebook.com/profile.php?id=687893587957635,social_link,,,,,
gym-068,Pronto Pilates Midland,WA,https://www.prontopilates.com.au/wa/midland/?utm_source=GBP&utm_medium=organic,success,12.7,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
